Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
timefm,21,86996,-0.12895298710097003,0.0003459406206435027,0.013161929456778968,0.4995583038869258,0.581453634085213,0.4080675422138837
timefm,21,87075,-0.11298607441933184,0.0004756357332691213,0.015184409100020363,0.48895759717314485,0.5452218430034129,0.42896425297891844
timefm,21,87179,-0.11712279248458146,0.0005403168341364623,0.015719898922085234,0.49337455830388693,0.5306122448979592,0.4576719576719577
timefm,21,87344,-0.11598458764664121,0.003138534841408709,0.03259910289701139,0.4712897526501767,0.41228070175438597,0.5287356321839081
timefm,252,11174,-0.02996480212890673,0.0011088298969928324,0.02173429210140282,0.4739399293286219,0.44769503546099293,0.5
timefm,252,20512,-0.0422200801716075,0.00031093922859660826,0.011893916969817956,0.49734982332155475,0.5872093023255814,0.39528301886792455
timefm,252,29647,-0.12856640543003017,0.00015487355481247732,0.007619138791452508,0.4924911660777385,0.60084388185654,0.3752327746741155
timefm,252,39731,-0.043289386530545704,0.0018554920154684256,0.028496569580312932,0.4911660777385159,0.35977859778597787,0.6202749140893471
timefm,252,40125,-0.05249538181522473,0.0010992418112116436,0.018971097535630775,0.48454063604240283,0.5567890691716482,0.4078826764436297
timefm,252,44644,-0.04716661430659719,0.00024586280497903825,0.010265467923940199,0.5070671378091873,0.7297959183673469,0.24517374517374518
timefm,252,44943,-0.05226544317209103,0.0006784501305223488,0.01918575685662349,0.5044169611307421,0.5886344359626803,0.4136657433056325
timefm,252,45911,-0.05689851859921258,0.0006132573439971141,0.01745239900590803,0.5004416961130742,0.5629251700680272,0.4329044117647059
timefm,252,47466,-0.025871668068725207,0.00038512519453496566,0.013385812630785402,0.5053003533568905,0.5504745470232959,0.4587488667271079
timefm,252,47941,-0.03469979054467465,0.0004957132435496732,0.014978222399243277,0.4787985865724382,0.46749777382012464,0.49600709849157054
timefm,252,50286,-0.04669681691721328,0.0018263691610499746,0.027325204911601272,0.5401943462897526,0.3524504692387904,0.6823438704703161
timefm,252,55993,-0.04053856380308485,0.001005630430640418,0.020119476149624903,0.48586572438162545,0.6070175438596491,0.36493738819320215
timefm,252,61241,-0.035505405470255935,0.001428795269788323,0.026306157162464826,0.47703180212014135,0.5495652173913044,0.4028776978417266
timefm,252,63773,-0.04017449449849986,0.0011831906462227992,0.018488985150127153,0.49690812720848054,0.5531547104580813,0.43891402714932126
timefm,252,66093,-0.05922358547459661,0.00022799755116525075,0.01011095556056494,0.5013250883392226,0.5764304013663536,0.42357274401473294
timefm,252,75104,-0.0556452494105788,0.0008928207878752861,0.019158420277875343,0.4796819787985866,0.37821080602302926,0.5821554770318021
timefm,252,75320,-0.027419428410804247,0.0011245905029105402,0.017446585797691334,0.48895759717314485,0.5168248490077653,0.4605621033544878
timefm,252,76226,-0.04489514507297132,0.0009418040982760327,0.019512438675966907,0.5207597173144877,0.4618055555555556,0.5839350180505415
timefm,252,78405,-0.042925664024971555,0.0002074918507080854,0.00953848951311375,0.49646643109540634,0.5128644939965694,0.480365296803653
timefm,252,78840,-0.03387846479758938,0.0006386431260273363,0.017522039563485574,0.5066254416961131,0.5567010309278351,0.45487693710118504
timefm,252,78971,-0.022863978913733707,0.0007639784568440601,0.018146495285325238,0.4818904593639576,0.4222222222222222,0.5431993156544055
timefm,252,79033,-0.06220993569996858,0.0006373464612826248,0.016416745472309775,0.4920494699646643,0.23870967741935484,0.7289002557544757
timefm,252,79879,-0.050620128975456646,0.00048285278734134217,0.015032593987540985,0.4986749116607774,0.4467323187108326,0.5545774647887324
timefm,252,80089,-0.04390804807863424,0.000826968303635122,0.019882993462139127,0.5136925795053003,0.27904761904761904,0.7207953603976802
