Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
unit2ts,512,63773,-0.20004091876868046,0.00135045361356044,0.022042141663129976,0.51105216622458,1.0,0.0009049773755656109
unit2ts,512,66093,-0.2389835742597608,0.0002666908334925574,0.011632032628091874,0.517226148409894,1.0,0.0
unit2ts,512,75104,-0.23841972177971527,0.0010029796455478738,0.02202558152012384,0.49756744803184433,0.9991119005328597,0.0
unit2ts,512,75320,-0.20763847805007418,0.001308006205573421,0.02144649164367816,0.5114942528735632,1.0,0.0
unit2ts,512,76226,-0.2466094876634637,0.0011059198318227608,0.022702158260831124,0.5083996463306808,1.0,0.0
unit2ts,512,78405,-0.26726842948034557,0.00025257146057321844,0.01131078942256637,0.5146017699115044,0.9991394148020654,0.0018264840182648401
unit2ts,512,78840,-0.26451100584196996,0.0007760655905583573,0.020242384330530973,0.5132743362831859,1.0,0.0
unit2ts,512,78971,-0.24690512220320415,0.0009252379146576679,0.021661487209456473,0.47724259832081306,1.0,0.000855431993156544
unit2ts,512,79033,-0.2780402674703435,0.0007668488257099132,0.02002000484408127,0.4792402826855124,0.9990783410138249,0.0008525149190110827
unit2ts,512,79879,-0.2538411912591405,0.0005762508230955552,0.01765662544787986,0.49337455830388693,1.0,0.0
unit2ts,512,80089,-0.2244555434072335,0.0009627949832810487,0.022804052713654443,0.46354396818382676,1.0,0.0
unit2ts,512,80924,-0.21190737836865892,0.0006542301227393517,0.016947946813604238,0.4911660777385159,1.0,0.0
unit2ts,512,81043,-0.2530318521057775,0.0005056495879832527,0.016488005730565372,0.4960247349823322,1.0,0.0008802816901408451
unit2ts,512,81132,-0.27364894956168695,0.0008812683127865843,0.02218134708901683,0.5256864481842338,1.0,0.0
unit2ts,512,81133,-0.23967738624895896,0.0010534456304533378,0.02458070007518797,0.4816452896948253,0.998166819431714,0.0
unit2ts,512,81740,-0.2366457336648995,0.0012869761859738136,0.025900431617595046,0.4876215738284704,1.0,0.0
unit2ts,512,82281,-0.21570153088100708,0.0036428696578987836,0.04089554728704525,0.44143744454303463,1.0,0.0
unit2ts,512,82646,-0.2939517782813805,0.0003810514680347467,0.014543394106053912,0.5028722934158197,0.9991220368744512,0.0
unit2ts,512,82924,-0.24903221544836351,0.00048741354705221697,0.01560375558750554,0.5175011076650421,1.0,0.0
unit2ts,512,82932,-0.24721897803010062,0.0005250993473749715,0.016340306309597524,0.5205661211853162,1.0,0.0
unit2ts,512,83604,-0.2885968957667726,0.0002988991920684281,0.01303152426590106,0.4991166077738516,1.0,0.0
unit2ts,512,83989,-0.23750281596794176,0.0013712080535753378,0.0270766347619258,0.4721731448763251,1.0,0.0008424599831508003
unit2ts,512,84176,-0.1915248432331087,0.0018292039777717418,0.029667442877650177,0.49690812720848054,1.0,0.001763668430335097
unit2ts,512,85177,-0.2333817375285443,0.0018307185115820084,0.0298463461674768,0.4896155545735749,1.0,0.0
unit2ts,512,85442,-0.24292265387572143,0.0005182139777554587,0.01711308079231109,0.5214317277949624,1.0,0.0009233610341643582
unit2ts,512,86047,-0.26677334519452867,0.0012937541267274925,0.02593154220936396,0.5070671378091873,1.0,0.0
unit2ts,512,86051,-0.25658280474847595,0.0022262793910316314,0.03497067319991154,0.4727996461742592,1.0,0.0
unit2ts,512,86144,-0.2798646028514842,0.00021724564047894324,0.010348310732095491,0.5216622458001768,1.0,0.0
unit2ts,512,86745,-0.25626700179207784,0.0017478844831894447,0.029199310549270878,0.4670790985417587,1.0,0.0008361204013377926
unit2ts,512,86776,-0.2648719983417418,0.0003845292427748336,0.014185303117932861,0.5185512367491166,1.0,0.0027624309392265192
unit2ts,512,86869,-0.2622002807972772,0.0002750770327887128,0.012389586738400352,0.5046398585947857,1.0,0.0018083182640144665
unit2ts,512,86916,-0.3227969445532122,0.016042078553307047,0.06603110086144312,0.45196989818503763,1.0,0.0
unit2ts,512,86929,-0.2711642325056294,0.0009618022112402453,0.022361562883340697,0.48475475033141846,0.9990892531876139,0.0
unit2ts,512,86996,-0.2572051929456083,0.0003859219745189763,0.014512564189823007,0.5278761061946903,1.0,0.0
unit2ts,512,87075,-0.25261695416602037,0.0005211775975852982,0.016573072938522778,0.5170278637770898,1.0,0.0
unit2ts,512,87179,-0.25596476889238273,0.0005969877157017924,0.017487238083075562,0.4980114891736633,1.0,0.0008818342151675485
unit2ts,512,87344,-0.19515113185274635,0.003331983099916087,0.03777261203053097,0.452212389380531,1.0,0.0
