Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
Chronos Base,5,85177,-0.7033563913430758,0.0024997792336277,0.0312982789339302,0.4613653413353338,0.5614567526555387,0.3651266766020864
Chronos Base,5,85442,-1.0831655001390836,0.0008809037525462,0.0188384445848174,0.4645308924485126,0.5422960725075529,0.3858024691358024
Chronos Base,5,86047,-0.4640985532590809,0.0014810674604706,0.0259630276772177,0.4670704012112036,0.5267857142857143,0.4064914992272024
Chronos Base,5,86051,-2.4878801190035897,0.0065278292636825,0.0371390905701823,0.479483282674772,0.530448717948718,0.437956204379562
Chronos Base,5,86144,-0.5643895644181767,0.0002677699654176,0.0102184195901993,0.5134719014626636,0.6081081081081081,0.4165341812400636
Chronos Base,5,86745,-0.5930122296649878,0.0023842043941611,0.0291465290112054,0.4935064935064935,0.5275080906148867,0.4678362573099415
Chronos Base,5,86776,-0.5574513798210909,0.0005297907095348,0.0155758702078751,0.4942616679418515,0.5797101449275363,0.4019607843137255
Chronos Base,5,86869,-0.8681278428353594,0.0003798237944816,0.0131449677360742,0.4804297774366846,0.5672333848531684,0.4015503875968992
Chronos Base,5,86916,-1.057865539111145,0.0348610698825459,0.0568784912413694,0.4781626506024096,0.5534804753820034,0.4227086183310533
Chronos Base,5,86929,-0.3098860454335013,0.0009869318871087,0.0218212341383432,0.5042016806722689,0.5420560747663551,0.4691729323308271
Chronos Base,5,86996,-0.6603682490942411,0.0004891511256908,0.0146791989385048,0.5217054263565891,0.6083815028901735,0.4221105527638191
Chronos Base,5,87075,-1.595385754647297,0.0009252737155255,0.0172415089551334,0.4862174578866768,0.5816326530612245,0.3812600969305331
Chronos Base,5,87179,-1.2703523036458089,0.000966828479191,0.0178075395751888,0.4969512195121951,0.5751533742331288,0.4216133942161339
Chronos Base,5,87344,-1.5860178191204568,0.0053212441579397,0.0387895822711688,0.4639405204460966,0.5172413793103449,0.4285714285714285
Chronos Base,21,11174,-0.6166592642001021,0.0019696482608724,0.0250952368511215,0.4924012158054711,0.5156482861400894,0.4682170542635659
Chronos Base,21,20512,-0.4096870282247506,0.0004126994909756,0.0128680072890803,0.4775193798449612,0.5864106351550961,0.3572593800978793
Chronos Base,21,29647,-0.1343643146600512,0.0001480528398512,0.0078109354214412,0.5069337442218799,0.6134969325153374,0.4024960998439937
Chronos Base,21,39731,-0.1048316437814427,0.0020006727468016,0.029593209177752,0.470722433460076,0.5007923930269413,0.450222882615156
Chronos Base,21,40125,-0.5205210080679488,0.0015197005799495,0.0199512553190138,0.4787972243639167,0.5460122699386503,0.4121306376360809
Chronos Base,21,44644,-0.1022915155791588,0.0002583574143409,0.0104465059297338,0.4914596273291925,0.6128571428571429,0.3487179487179487
Chronos Base,21,44943,-0.1801248229760366,0.0006568374347395,0.0191483824135661,0.4919663351185921,0.5849056603773585,0.3889789303079417
Chronos Base,21,45911,-0.3885102172610351,0.00073797184592,0.0182808370396105,0.4858454475899005,0.5589519650655022,0.4048387096774193
Chronos Base,21,47466,-0.4203535492309316,0.0004249914801456,0.013478103424787,0.483076923076923,0.5442278860569715,0.4193037974683544
Chronos Base,21,47941,-0.1102841373606764,0.0004970469265041,0.0152329124872553,0.4598930481283422,0.4851190476190476,0.4401913875598086
Chronos Base,21,50286,-0.2605918092993124,0.0017559933357897,0.0282301262069074,0.5026335590669676,0.4440433212996389,0.5473411154345007
Chronos Base,21,55993,-0.4396697297812342,0.0011630192440218,0.0202944686678223,0.4946401225114854,0.5465288035450517,0.4416
Chronos Base,21,61241,-0.7366416111422218,0.0024941220758303,0.0284155825880189,0.4905374716124148,0.5228276877761414,0.4570982839313572
Chronos Base,21,63773,-0.3388597534128752,0.0008549310623385,0.0178305330727291,0.4927314460596786,0.565597667638484,0.4129032258064516
Chronos Base,21,66093,-0.2055097422919587,0.0002932184964672,0.0111052703429605,0.4992354740061162,0.5903614457831325,0.4084507042253521
Chronos Base,21,75104,-0.1551329645414145,0.0009305938540884,0.0198555719160015,0.482544608223429,0.532608695652174,0.4332298136645963
