Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
chronos_t5,21,82924,-0.23036766259237362,0.0004786456450255599,0.014020802474286654,0.4823321554770318,0.4919148936170213,0.4727608494921514
chronos_t5,21,82932,-0.09676617546604671,0.00047261278977234113,0.01466868091824405,0.48895759717314485,0.47372881355932206,0.5060018467220684
chronos_t5,21,83604,-0.10726404022683522,0.00025683774973964075,0.011575517013609215,0.4664310954063604,0.43097345132743364,0.503985828166519
chronos_t5,21,83989,-0.1763414023763683,0.0013034384923245046,0.024096117599008853,0.49779151943462896,0.39232209737827717,0.5964616680707666
chronos_t5,21,84176,-0.10440380858004716,0.0016954575904932743,0.02679117689736684,0.48542402826855124,0.46215494211932323,0.5105820105820106
chronos_t5,21,85177,-0.10896424424871332,0.0016506266213438038,0.026606370945264957,0.4717314487632509,0.39404869251578,0.548695652173913
chronos_t5,21,85442,-0.1612839390553118,0.0004894998154021381,0.015654991466392203,0.49646643109540634,0.4872881355932203,0.5069252077562327
chronos_t5,21,86047,-0.07176580602401361,0.0010945931564545625,0.02279001266918306,0.4796819787985866,0.4721254355400697,0.4905320108205591
chronos_t5,21,86051,-0.09547751309297658,0.002181342712888657,0.03147681580096059,0.4818904593639576,0.3983208955223881,0.5627118644067797
chronos_t5,21,86144,-0.0899989582467069,0.00018485425111513303,0.009011332677136242,0.49337455830388693,0.4873096446700508,0.5023212627669452
chronos_t5,21,86745,-0.11829325494979481,0.0015643983396281388,0.024647550754001834,0.48895759717314485,0.36707663197729423,0.6011705685618729
chronos_t5,21,86776,-0.22600724578813391,0.00037271410741753023,0.012842390290269491,0.4880742049469965,0.484201537147737,0.494475138121547
chronos_t5,21,86869,-0.12668575117118364,0.0002511764369348649,0.011136533173579474,0.4871908127208481,0.48378615249780893,0.4972875226039783
chronos_t5,21,86916,-0.08438779511199335,0.013452924421230163,0.04468100705834717,0.4818904593639576,0.3304093567251462,0.6123778501628665
chronos_t5,21,86929,-0.08207817308389576,0.000823685364587531,0.019493673083055503,0.4840989399293286,0.4212920837124659,0.5452196382428941
chronos_t5,21,86996,-0.1002475871041335,0.00033714453789764304,0.012919783425349595,0.4730565371024735,0.47953216374269003,0.46622889305816134
chronos_t5,21,87075,-0.08995067586539052,0.0004657915322191966,0.014997863854626065,0.48454063604240283,0.49829351535836175,0.4702108157653529
chronos_t5,21,87179,-0.25657004285964935,0.0006077630426988314,0.01577244547674686,0.47703180212014135,0.43655723158828746,0.5185185185185185
chronos_t5,21,87344,-0.08363225355650594,0.003047548882582067,0.031884733805189594,0.482773851590106,0.3460038986354776,0.6050903119868637
chronos_t5,252,11174,-0.017576588214808675,0.0010954931092405698,0.02166772646455765,0.4924911660777385,0.4734042553191489,0.511443661971831
chronos_t5,252,20512,-0.07383729809136352,0.0003203720091938896,0.011913425491118573,0.4871908127208481,0.6088039867109635,0.3490566037735849
chronos_t5,252,29647,-0.09067809396416515,0.00014967412883778251,0.007533507862307985,0.5061837455830389,0.6945147679324895,0.30074487895716945
chronos_t5,252,39731,-0.011628764361577115,0.0017991835430563336,0.02825122812694135,0.4743816254416961,0.41697416974169743,0.5335051546391752
chronos_t5,252,40125,-0.009115243668270656,0.0010539349505344717,0.018700767173833403,0.5039752650176679,0.6251067463706234,0.3748854262144821
chronos_t5,252,44644,-0.03157993005120607,0.00024220322888198072,0.01025128359638176,0.5039752650176679,0.7338775510204082,0.2335907335907336
chronos_t5,252,44943,-0.030038270454532334,0.0006641191189613198,0.019046261393369006,0.4911660777385159,0.6361323155216285,0.33425669436749766
chronos_t5,252,45911,-0.026579022937795127,0.0005956646867519356,0.017327914541004068,0.48984098939929327,0.5782312925170068,0.3943014705882353
chronos_t5,252,47466,-0.026247784521609363,0.0003852663934067091,0.013414021208716874,0.49823321554770317,0.5565142364106989,0.43789664551223934
chronos_t5,252,47941,-0.0327237542225054,0.0004947665463689202,0.015026094008527035,0.4637809187279152,0.5040071237756011,0.42945874001774625
