date,mktrf,rf
2022-05-13,0.027400,0.00001
2022-05-16,-0.005900,0.00001
2022-05-17,0.021300,0.00001
2022-05-18,-0.040600,0.00001
2022-05-19,-0.003400,0.00001
2022-05-20,-0.000500,0.00001
2022-05-23,0.017500,0.00001
2022-05-24,-0.012100,0.00001
2022-05-25,0.012100,0.00001
2022-05-26,0.021800,0.00001
2022-05-27,0.025800,0.00001
2022-05-31,-0.007100,0.00001
2022-06-01,-0.007400,0.00003
2022-06-02,0.020800,0.00003
2022-06-03,-0.016300,0.00003
2022-06-06,0.003300,0.00003
2022-06-07,0.010000,0.00003
2022-06-08,-0.010200,0.00003
2022-06-09,-0.024300,0.00003
2022-06-10,-0.030000,0.00003
2022-06-13,-0.041200,0.00003
2022-06-14,-0.002600,0.00003
2022-06-15,0.015500,0.00003
2022-06-16,-0.035200,0.00003
2022-06-17,0.004500,0.00003
2022-06-21,0.023800,0.00003
2022-06-22,-0.001900,0.00003
2022-06-23,0.011200,0.00003
2022-06-24,0.031300,0.00003
2022-06-27,-0.002700,0.00003
2022-06-28,-0.020900,0.00003
2022-06-29,-0.001900,0.00003
2022-06-30,-0.009600,0.00003
2022-07-01,0.011500,0.00004
2022-07-05,0.004800,0.00004
2022-07-06,0.001700,0.00004
2022-07-07,0.017600,0.00004
2022-07-08,-0.000700,0.00004
2022-07-11,-0.013800,0.00004
2022-07-12,-0.008900,0.00004
2022-07-13,-0.003900,0.00004
2022-07-14,-0.004100,0.00004
2022-07-15,0.019600,0.00004
2022-07-18,-0.007100,0.00004
2022-07-19,0.028100,0.00004
2022-07-20,0.008900,0.00004
2022-07-21,0.009700,0.00004
2022-07-22,-0.011800,0.00004
2022-07-25,0.001200,0.00004
2022-07-26,-0.013200,0.00004
2022-07-27,0.027200,0.00004
2022-07-28,0.011900,0.00004
2022-07-29,0.014500,0.00004
2022-08-01,-0.002000,0.00008
2022-08-02,-0.005000,0.00008
2022-08-03,0.016700,0.00008
2022-08-04,-0.000500,0.00008
2022-08-05,-0.000400,0.00008
2022-08-08,0.000000,0.00008
2022-08-09,-0.006700,0.00008
2022-08-10,0.023500,0.00008
2022-08-11,-0.000700,0.00008
2022-08-12,0.017600,0.00008
2022-08-15,0.003800,0.00008
2022-08-16,0.001900,0.00008
2022-08-17,-0.009200,0.00008
2022-08-18,0.002700,0.00008
2022-08-19,-0.014900,0.00008
2022-08-22,-0.021300,0.00008
2022-08-23,-0.001100,0.00008
2022-08-24,0.003900,0.00008
2022-08-25,0.014500,0.00008
2022-08-26,-0.033700,0.00008
2022-08-29,-0.007100,0.00008
2022-08-30,-0.011100,0.00008
2022-08-31,-0.007500,0.00008
2022-09-01,0.000000,0.00009
2022-09-02,-0.009900,0.00009
2022-09-06,-0.005100,0.00009
2022-09-07,0.019200,0.00009
2022-09-08,0.007800,0.00009
2022-09-09,0.016700,0.00009
2022-09-12,0.010700,0.00009
2022-09-13,-0.042900,0.00009
2022-09-14,0.004400,0.00009
2022-09-15,-0.010400,0.00009
2022-09-16,-0.009800,0.00009
2022-09-19,0.007200,0.00009
2022-09-20,-0.011500,0.00009
2022-09-21,-0.016800,0.00009
2022-09-22,-0.011400,0.00009
2022-09-23,-0.018500,0.00009
2022-09-26,-0.010200,0.00009
2022-09-27,-0.000500,0.00009
2022-09-28,0.021400,0.00009
2022-09-29,-0.021600,0.00009
2022-09-30,-0.014300,0.00009
2022-10-03,0.025600,0.00011
2022-10-04,0.033000,0.00011
2022-10-05,-0.002100,0.00011
2022-10-06,-0.008500,0.00011
2022-10-07,-0.029000,0.00011
2022-10-10,-0.008000,0.00011
2022-10-11,-0.007000,0.00011
2022-10-12,-0.002700,0.00011
2022-10-13,0.024100,0.00011
2022-10-14,-0.024600,0.00011
2022-10-17,0.027400,0.00011
2022-10-18,0.011900,0.00011
2022-10-19,-0.008700,0.00011
2022-10-20,-0.008000,0.00011
2022-10-21,0.023000,0.00011
2022-10-24,0.010400,0.00011
2022-10-25,0.017800,0.00011
2022-10-26,-0.006600,0.00011
2022-10-27,-0.005400,0.00011
2022-10-28,0.023300,0.00011
2022-10-31,-0.006800,0.00011
2022-11-01,-0.003500,0.00014
2022-11-02,-0.026700,0.00014
2022-11-03,-0.010300,0.00014
2022-11-04,0.011600,0.00014
2022-11-07,0.008700,0.00014
2022-11-08,0.005100,0.00014
2022-11-09,-0.022400,0.00014
2022-11-10,0.056800,0.00014
2022-11-11,0.010600,0.00014
2022-11-14,-0.009500,0.00014
2022-11-15,0.010300,0.00014
2022-11-16,-0.010200,0.00014
2022-11-17,-0.004200,0.00014
2022-11-18,0.004000,0.00014
2022-11-21,-0.005200,0.00014
2022-11-22,0.013600,0.00014
2022-11-23,0.006300,0.00014
2022-11-25,-0.000300,0.00014
2022-11-28,-0.015500,0.00014
2022-11-29,-0.001900,0.00014
2022-11-30,0.031200,0.00014
2022-12-01,-0.000200,0.00016
2022-12-02,-0.000800,0.00016
2022-12-05,-0.020200,0.00016
2022-12-06,-0.015100,0.00016
2022-12-07,-0.002400,0.00016
2022-12-08,0.007600,0.00016
2022-12-09,-0.008000,0.00016
2022-12-12,0.014100,0.00016
2022-12-13,0.006600,0.00016
2022-12-14,-0.005600,0.00016
2022-12-15,-0.025700,0.00016
2022-12-16,-0.010200,0.00016
2022-12-19,-0.010000,0.00016
2022-12-20,0.001300,0.00016
2022-12-21,0.015300,0.00016
2022-12-22,-0.015200,0.00016
2022-12-23,0.005200,0.00016
2022-12-27,-0.005000,0.00016
2022-12-28,-0.012400,0.00016
2022-12-29,0.018700,0.00016
2022-12-30,-0.002200,0.00016
2023-01-03,-0.004700,0.00017
2023-01-04,0.008100,0.00017
2023-01-05,-0.011400,0.00017
2023-01-06,0.022100,0.00017
2023-01-09,0.000400,0.00017
2023-01-10,0.007900,0.00017
2023-01-11,0.012500,0.00017
2023-01-12,0.004500,0.00017
2023-01-13,0.004600,0.00017
2023-01-17,-0.001800,0.00017
2023-01-18,-0.015500,0.00017
2023-01-19,-0.008600,0.00017
2023-01-20,0.019400,0.00017
2023-01-23,0.012800,0.00017
2023-01-24,-0.001600,0.00017
2023-01-25,0.000000,0.00017
2023-01-26,0.010900,0.00017
2023-01-27,0.003400,0.00017
2023-01-30,-0.013800,0.00017
2023-01-31,0.015800,0.00017
2023-02-01,0.011900,0.00018
2023-02-02,0.015400,0.00018
2023-02-03,-0.010800,0.00018
2023-02-06,-0.007300,0.00018
2023-02-07,0.012500,0.00018
2023-02-08,-0.011800,0.00018
2023-02-09,-0.009400,0.00018
2023-02-10,0.001200,0.00018
2023-02-13,0.011400,0.00018
2023-02-14,0.001200,0.00018
2023-02-15,0.005000,0.00018
2023-02-16,-0.013700,0.00018
2023-02-17,-0.002800,0.00018
2023-02-21,-0.021600,0.00018
2023-02-22,-0.000400,0.00018
2023-02-23,0.004700,0.00018
2023-02-24,-0.010800,0.00018
2023-02-27,0.003100,0.00018
2023-02-28,-0.002600,0.00018
2023-03-01,-0.004100,0.00016
2023-03-02,0.006700,0.00016
2023-03-03,0.016100,0.00016
2023-03-06,-0.001300,0.00016
2023-03-07,-0.014500,0.00016
2023-03-08,0.000800,0.00016
2023-03-09,-0.020200,0.00016
2023-03-10,-0.016800,0.00016
2023-03-13,-0.003400,0.00016
2023-03-14,0.017200,0.00016
2023-03-15,-0.007900,0.00016
2023-03-16,0.017600,0.00016
2023-03-17,-0.012100,0.00016
2023-03-20,0.008400,0.00016
2023-03-21,0.014900,0.00016
2023-03-22,-0.017400,0.00016
2023-03-23,0.002100,0.00016
2023-03-24,0.004600,0.00016
2023-03-27,0.002800,0.00016
2023-03-28,-0.001700,0.00016
2023-03-29,0.013900,0.00016
2023-03-30,0.005100,0.00016
2023-03-31,0.015300,0.00016
2023-04-03,0.002800,0.00018
2023-04-04,-0.007200,0.00018
2023-04-05,-0.003900,0.00018
2023-04-06,0.003400,0.00018
2023-04-10,0.002000,0.00018
2023-04-11,0.000600,0.00018
2023-04-12,-0.005100,0.00018
2023-04-13,0.013900,0.00018
2023-04-14,-0.002300,0.00018
2023-04-17,0.003300,0.00018
2023-04-18,0.000400,0.00018
2023-04-19,-0.000400,0.00018
2023-04-20,-0.006100,0.00018
2023-04-21,0.000800,0.00018
2023-04-24,0.000000,0.00018
2023-04-25,-0.017600,0.00018
2023-04-26,-0.004200,0.00018
2023-04-27,0.018500,0.00018
2023-04-28,0.007800,0.00018
2023-05-01,-0.000200,0.00016
2023-05-02,-0.012700,0.00016
2023-05-03,-0.005700,0.00016
2023-05-04,-0.007800,0.00016
2023-05-05,0.019100,0.00016
2023-05-08,0.000700,0.00016
2023-05-09,-0.004300,0.00016
2023-05-10,0.004300,0.00016
2023-05-11,-0.002000,0.00016
2023-05-12,-0.002200,0.00016
2023-05-15,0.004600,0.00016
2023-05-16,-0.007200,0.00016
2023-05-17,0.013100,0.00016
2023-05-18,0.009900,0.00016
2023-05-19,-0.002600,0.00016
2023-05-22,0.001700,0.00016
2023-05-23,-0.011000,0.00016
2023-05-24,-0.007200,0.00016
2023-05-25,0.006500,0.00016
2023-05-26,0.013200,0.00016
2023-05-30,-0.000100,0.00016
2023-05-31,-0.006000,0.00016
2023-06-01,0.010200,0.00019
2023-06-02,0.016200,0.00019
2023-06-05,-0.002600,0.00019
2023-06-06,0.004600,0.00019
2023-06-07,-0.003600,0.00019
2023-06-08,0.005900,0.00019
2023-06-09,0.000300,0.00019
2023-06-12,0.009400,0.00019
2023-06-13,0.007400,0.00019
2023-06-14,-0.000300,0.00019
2023-06-15,0.012200,0.00019
2023-06-16,-0.004500,0.00019
2023-06-20,-0.004900,0.00019
2023-06-21,-0.005600,0.00019
2023-06-22,0.003200,0.00019
2023-06-23,-0.008400,0.00019
2023-06-26,-0.004800,0.00019
2023-06-27,0.012100,0.00019
2023-06-28,0.000300,0.00019
2023-06-29,0.004400,0.00019
2023-06-30,0.011400,0.00019
2023-07-03,0.001500,0.00022
2023-07-05,-0.002900,0.00022
2023-07-06,-0.009400,0.00022
2023-07-07,-0.001300,0.00022
2023-07-10,0.003600,0.00022
2023-07-11,0.007600,0.00022
2023-07-12,0.007400,0.00022
2023-07-13,0.009000,0.00022
2023-07-14,-0.002500,0.00022
2023-07-17,0.004800,0.00022
2023-07-18,0.007800,0.00022
2023-07-19,0.002500,0.00022
2023-07-20,-0.008100,0.00022
2023-07-21,-0.000500,0.00022
2023-07-24,0.003100,0.00022
2023-07-25,0.002500,0.00022
2023-07-26,0.000100,0.00022
2023-07-27,-0.007400,0.00022
2023-07-28,0.011300,0.00022
2023-07-31,0.002500,0.00022
2023-08-01,-0.003400,0.00020
2023-08-02,-0.014900,0.00020
2023-08-03,-0.001900,0.00020
2023-08-04,-0.004800,0.00020
2023-08-07,0.007800,0.00020
2023-08-08,-0.004700,0.00020
2023-08-09,-0.007800,0.00020
2023-08-10,0.000100,0.00020
2023-08-11,-0.001100,0.00020
2023-08-14,0.005100,0.00020
2023-08-15,-0.011800,0.00020
2023-08-16,-0.008100,0.00020
2023-08-17,-0.008700,0.00020
2023-08-18,0.000400,0.00020
2023-08-21,0.006400,0.00020
2023-08-22,-0.003200,0.00020
2023-08-23,0.010800,0.00020
2023-08-24,-0.014200,0.00020
2023-08-25,0.006500,0.00020
2023-08-28,0.006300,0.00020
2023-08-29,0.015000,0.00020
2023-08-30,0.004100,0.00020
2023-08-31,-0.000800,0.00020
2023-09-01,0.002600,0.00021
2023-09-05,-0.005400,0.00021
2023-09-06,-0.007100,0.00021
2023-09-07,-0.004000,0.00021
2023-09-08,0.001200,0.00021
2023-09-11,0.006600,0.00021
2023-09-12,-0.005900,0.00021
2023-09-13,0.000400,0.00021
2023-09-14,0.008300,0.00021
2023-09-15,-0.012100,0.00021
2023-09-18,-0.000400,0.00021
2023-09-19,-0.002600,0.00021
2023-09-20,-0.009500,0.00021
2023-09-21,-0.016800,0.00021
2023-09-22,-0.002500,0.00021
2023-09-25,0.003900,0.00021
2023-09-26,-0.014600,0.00021
2023-09-27,0.001300,0.00021
2023-09-28,0.006500,0.00021
2023-09-29,-0.002800,0.00021
2023-10-02,-0.001400,0.00021
2023-10-03,-0.014900,0.00021
2023-10-04,0.007700,0.00021
2023-10-05,-0.001500,0.00021
2023-10-06,0.012100,0.00021
2023-10-09,0.005900,0.00021
2023-10-10,0.006000,0.00021
2023-10-11,0.003300,0.00021
2023-10-12,-0.008100,0.00021
2023-10-13,-0.005900,0.00021
2023-10-16,0.011300,0.00021
2023-10-17,0.000900,0.00021
2023-10-18,-0.014600,0.00021
2023-10-19,-0.009200,0.00021
2023-10-20,-0.013200,0.00021
2023-10-23,-0.002300,0.00021
2023-10-24,0.007400,0.00021
2023-10-25,-0.015700,0.00021
2023-10-26,-0.011500,0.00021
2023-10-27,-0.005200,0.00021
2023-10-30,0.011500,0.00021
2023-10-31,0.006300,0.00021
2023-11-01,0.009300,0.00021
2023-11-02,0.019400,0.00021
2023-11-03,0.011000,0.00021
2023-11-06,0.000100,0.00021
2023-11-07,0.003500,0.00021
2023-11-08,-0.000300,0.00021
2023-11-09,-0.008900,0.00021
2023-11-10,0.014900,0.00021
2023-11-13,-0.000500,0.00021
2023-11-14,0.021800,0.00021
2023-11-15,0.001800,0.00021
2023-11-16,-0.001100,0.00021
2023-11-17,0.002500,0.00021
2023-11-20,0.007300,0.00021
2023-11-21,-0.003200,0.00021
2023-11-22,0.004700,0.00021
2023-11-24,0.001100,0.00021
2023-11-27,-0.002300,0.00021
2023-11-28,0.000500,0.00021
2023-11-29,0.000100,0.00021
2023-11-30,0.003500,0.00021
2023-12-01,0.008100,0.00021
2023-12-04,-0.004400,0.00021
2023-12-05,-0.002100,0.00021
2023-12-06,-0.004000,0.00021
2023-12-07,0.008100,0.00021
2023-12-08,0.004400,0.00021
2023-12-11,0.003600,0.00021
2023-12-12,0.003400,0.00021
2023-12-13,0.015500,0.00021
2023-12-14,0.005000,0.00021
2023-12-15,-0.000600,0.00021
2023-12-18,0.004200,0.00021
2023-12-19,0.007200,0.00021
2023-12-20,-0.015500,0.00021
2023-12-21,0.010900,0.00021
2023-12-22,0.002000,0.00021
2023-12-26,0.004800,0.00021
2023-12-27,0.001600,0.00021
2023-12-28,-0.000100,0.00021
2023-12-29,-0.004300,0.00021
2024-01-02,-0.007000,0.00022
2024-01-03,-0.010100,0.00022
2024-01-04,-0.003300,0.00022
2024-01-05,0.001500,0.00022
2024-01-08,0.014900,0.00022
2024-01-09,-0.002100,0.00022
2024-01-10,0.005100,0.00022
2024-01-11,-0.001400,0.00022
2024-01-12,-0.000100,0.00022
2024-01-16,-0.004700,0.00022
2024-01-17,-0.005900,0.00022
2024-01-18,0.008700,0.00022
2024-01-19,0.011900,0.00022
2024-01-22,0.003800,0.00022
2024-01-23,0.002200,0.00022
2024-01-24,-0.000100,0.00022
2024-01-25,0.004600,0.00022
2024-01-26,-0.000200,0.00022
2024-01-29,0.008500,0.00022
2024-01-30,-0.001300,0.00022
2024-01-31,-0.017400,0.00022
2024-02-01,0.012300,0.00021
2024-02-02,0.009900,0.00021
2024-02-05,-0.004200,0.00021
2024-02-06,0.002700,0.00021
2024-02-07,0.007700,0.00021
2024-02-08,0.002100,0.00021
2024-02-09,0.006500,0.00021
2024-02-12,0.000400,0.00021
2024-02-13,-0.016000,0.00021
2024-02-14,0.011400,0.00021
2024-02-15,0.006700,0.00021
2024-02-16,-0.005300,0.00021
2024-02-20,-0.007300,0.00021
2024-02-21,-0.000200,0.00021
2024-02-22,0.020200,0.00021
2024-02-23,0.000200,0.00021
2024-02-26,-0.002600,0.00021
2024-02-27,0.002700,0.00021
2024-02-28,-0.002600,0.00021
2024-02-29,0.005300,0.00021
2024-03-01,0.007600,0.00021
2024-03-04,-0.001800,0.00021
2024-03-05,-0.010700,0.00021
2024-03-06,0.005300,0.00021
2024-03-07,0.010200,0.00021
2024-03-08,-0.006600,0.00021
2024-03-11,-0.002000,0.00021
2024-03-12,0.010400,0.00021
2024-03-13,-0.001400,0.00021
2024-03-14,-0.004200,0.00021
2024-03-15,-0.005800,0.00021
2024-03-18,0.005300,0.00021
2024-03-19,0.005400,0.00021
2024-03-20,0.010200,0.00021
2024-03-21,0.004200,0.00021
2024-03-22,-0.002300,0.00021
2024-03-25,-0.002700,0.00021
2024-03-26,-0.002600,0.00021
2024-03-27,0.008800,0.00021
2024-03-28,0.001100,0.00021
2024-04-01,-0.002600,0.00021
2024-04-02,-0.008500,0.00021
2024-04-03,0.001700,0.00021
2024-04-04,-0.012200,0.00021
2024-04-05,0.010600,0.00021
2024-04-08,0.000100,0.00021
2024-04-09,0.001300,0.00021
2024-04-10,-0.010000,0.00021
2024-04-11,0.007300,0.00021
2024-04-12,-0.015300,0.00021
2024-04-15,-0.012900,0.00021
2024-04-16,-0.002300,0.00021
2024-04-17,-0.006400,0.00021
2024-04-18,-0.002700,0.00021
2024-04-19,-0.008200,0.00021
2024-04-22,0.008700,0.00021
2024-04-23,0.012700,0.00021
2024-04-24,-0.000100,0.00021
2024-04-25,-0.004700,0.00021
2024-04-26,0.010400,0.00021
2024-04-29,0.003400,0.00021
2024-04-30,-0.016700,0.00021
2024-05-01,-0.002700,0.00020
2024-05-02,0.010100,0.00020
2024-05-03,0.011800,0.00020
2024-05-06,0.010800,0.00020
2024-05-07,0.000500,0.00020
2024-05-08,-0.000900,0.00020
2024-05-09,0.005200,0.00020
2024-05-10,0.000900,0.00020
2024-05-13,-0.000400,0.00020
2024-05-14,0.005600,0.00020
2024-05-15,0.011500,0.00020
2024-05-16,-0.002500,0.00020
2024-05-17,0.001100,0.00020
2024-05-20,0.001400,0.00020
2024-05-21,0.001600,0.00020
2024-05-22,-0.003500,0.00020
2024-05-23,-0.008400,0.00020
2024-05-24,0.007200,0.00020
2024-05-28,-0.000400,0.00020
2024-05-29,-0.007700,0.00020
2024-05-30,-0.005300,0.00020
2024-05-31,0.006800,0.00020
2024-06-03,0.000500,0.00022
2024-06-04,-0.000600,0.00022
2024-06-05,0.012300,0.00022
2024-06-06,-0.000600,0.00022
2024-06-07,-0.002300,0.00022
2024-06-10,0.002700,0.00022
2024-06-11,0.002000,0.00022
2024-06-12,0.009400,0.00022
2024-06-13,0.000500,0.00022
2024-06-14,-0.001600,0.00022
2024-06-17,0.007800,0.00022
2024-06-18,0.002000,0.00022
2024-06-20,-0.003000,0.00022
2024-06-21,-0.001300,0.00022
2024-06-24,-0.002600,0.00022
2024-06-25,0.003100,0.00022
2024-06-26,0.001600,0.00022
2024-06-27,0.001400,0.00022
2024-06-28,-0.003500,0.00022
2024-07-01,0.002300,0.00021
2024-07-02,0.005700,0.00021
2024-07-03,0.004800,0.00021
2024-07-05,0.004800,0.00021
2024-07-08,0.001000,0.00021
2024-07-09,0.000000,0.00021
2024-07-10,0.009700,0.00021
2024-07-11,-0.006000,0.00021
2024-07-12,0.005800,0.00021
2024-07-15,0.003800,0.00021
2024-07-16,0.008200,0.00021
2024-07-17,-0.014900,0.00021
2024-07-18,-0.009500,0.00021
2024-07-19,-0.006800,0.00021
2024-07-22,0.010800,0.00021
2024-07-23,-0.000700,0.00021
2024-07-24,-0.024000,0.00021
2024-07-25,-0.003000,0.00021
2024-07-26,0.011000,0.00021
2024-07-29,-0.000200,0.00021
2024-07-30,-0.005000,0.00021
2024-07-31,0.015200,0.00021
2024-08-01,-0.016100,0.00022
2024-08-02,-0.021100,0.00022
2024-08-05,-0.030200,0.00022
2024-08-06,0.010000,0.00022
2024-08-07,-0.008300,0.00022
2024-08-08,0.023800,0.00022
2024-08-09,0.004300,0.00022
2024-08-12,-0.000800,0.00022
2024-08-13,0.016900,0.00022
2024-08-14,0.003000,0.00022
2024-08-15,0.017700,0.00022
2024-08-16,0.002200,0.00022
2024-08-19,0.009800,0.00022
2024-08-20,-0.003100,0.00022
2024-08-21,0.005100,0.00022
2024-08-22,-0.009600,0.00022
2024-08-23,0.012900,0.00022
2024-08-26,-0.003400,0.00022
2024-08-27,0.000500,0.00022
2024-08-28,-0.006600,0.00022
2024-08-29,0.000700,0.00022
2024-08-30,0.009800,0.00022
2024-09-03,-0.022600,0.00020
2024-09-04,-0.002200,0.00020
2024-09-05,-0.003100,0.00020
2024-09-06,-0.018200,0.00020
2024-09-09,0.010900,0.00020
2024-09-10,0.004000,0.00020
2024-09-11,0.010400,0.00020
2024-09-12,0.008000,0.00020
2024-09-13,0.007000,0.00020
2024-09-16,0.001600,0.00020
2024-09-17,0.000800,0.00020
2024-09-18,-0.002500,0.00020
2024-09-19,0.017700,0.00020
2024-09-20,-0.002700,0.00020
2024-09-23,0.002100,0.00020
2024-09-24,0.002400,0.00020
2024-09-25,-0.002900,0.00020
2024-09-26,0.004300,0.00020
2024-09-27,-0.000900,0.00020
2024-09-30,0.003600,0.00020
2024-10-01,-0.009700,0.00017
2024-10-02,0.000000,0.00017
2024-10-03,-0.002300,0.00017
2024-10-04,0.010300,0.00017
2024-10-07,-0.009700,0.00017
2024-10-08,0.008700,0.00017
2024-10-09,0.006900,0.00017
2024-10-10,-0.002000,0.00017
2024-10-11,0.007500,0.00017
2024-10-14,0.007000,0.00017
2024-10-15,-0.007200,0.00017
2024-10-16,0.005200,0.00017
2024-10-17,-0.000500,0.00017
2024-10-18,0.003600,0.00017
2024-10-21,-0.002900,0.00017
2024-10-22,-0.001100,0.00017
2024-10-23,-0.009700,0.00017
2024-10-24,0.002900,0.00017
2024-10-25,-0.000800,0.00017
2024-10-28,0.003800,0.00017
2024-10-29,0.001500,0.00017
2024-10-30,-0.003200,0.00017
2024-10-31,-0.018000,0.00017
2024-11-01,0.004700,0.00020
2024-11-04,-0.002700,0.00020
2024-11-05,0.013000,0.00020
2024-11-06,0.029100,0.00020
2024-11-07,0.006600,0.00020
2024-11-08,0.004300,0.00020
2024-11-11,0.003200,0.00020
2024-11-12,-0.003800,0.00020
2024-11-13,-0.001200,0.00020
2024-11-14,-0.007100,0.00020
2024-11-15,-0.013800,0.00020
2024-11-18,0.004100,0.00020
2024-11-19,0.004900,0.00020
2024-11-20,0.000400,0.00020
2024-11-21,0.006500,0.00020
2024-11-22,0.005300,0.00020
2024-11-25,0.004100,0.00020
2024-11-26,0.004200,0.00020
2024-11-27,-0.004000,0.00020
2024-11-29,0.005400,0.00020
2024-12-02,0.002300,0.00017
2024-12-03,0.000400,0.00017
2024-12-04,0.007000,0.00017
2024-12-05,-0.002800,0.00017
2024-12-06,0.003500,0.00017
2024-12-09,-0.007300,0.00017
2024-12-10,-0.003600,0.00017
2024-12-11,0.008700,0.00017
2024-12-12,-0.006200,0.00017
2024-12-13,-0.000600,0.00017
2024-12-16,0.004600,0.00017
2024-12-17,-0.004900,0.00017
2024-12-18,-0.031700,0.00017
2024-12-19,-0.001200,0.00017
2024-12-20,0.010700,0.00017
2024-12-23,0.006100,0.00017
2024-12-24,0.011100,0.00017
2024-12-26,0.000100,0.00017
2024-12-27,-0.011700,0.00017
2024-12-30,-0.010900,0.00017
2024-12-31,-0.004600,0.00017
